Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;;2. 1 an et plus;Appart 4P+;6,0;6,6;7,7;8,6;9,4;7,5;510;582;650;737;870;673;89;295;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;;;6,3;7,3;8,8;10,3;12,3;8,3;350;406;509;600;670;508;61;593;1817;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;;Appart 1P;8,8;9,7;13,0;14,0;14,0;11,9;280;336;350;371;390;345;29;63;126;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;;Appart 2P;7,6;8,8;9,7;11,0;12,5;9,7;353;380;435;510;550;448;46;212;661;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;;Appart 3P;6,3;6,9;8,2;9,5;10,4;8,0;410;465;545;595;623;529;66;220;637;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;;Appart 4P+;5,3;6,3;7,4;7,8;8,7;7,0;510;571;650;700;775;643;92;98;393;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;1. Moins de 1 an;;7,1;8,0;9,4;11,3;13,2;9,1;350;410;500;600;650;503;55;216;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;1. Avant 1946;2. 1 an et plus;;6,1;7,1;8,6;9,8;11,4;8,0;368;400;510;595;675;510;64;377;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;;;6,6;7,6;8,8;9,9;11,7;8,5;370;452;530;620;730;546;64;502;3519;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;30;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;7,7;8,6;9,8;10,8;12,2;9,6;370;418;452;521;550;462;48;111;968;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;6,7;7,3;8,5;9,1;10,0;8,2;450;480;535;590;650;544;66;212;1194;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P+;6,3;6,9;7,8;8,8;9,9;7,9;513;575;640;730;880;661;83;149;927;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,4;8,3;9,9;11,7;14,1;9,5;360;380;515;600;680;519;55;168;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,3;7,3;8,5;9,5;10,0;8,1;420;480;550;620;730;558;69;334;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;;;7,5;8,6;10,5;12,9;15,7;9,9;340;375;430;530;628;460;47;632;5015;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;10,2;11,7;12,9;15,2;17,9;13,0;320;345;380;400;450;375;29;223;1625;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;7,9;8,9;9,9;11,8;12,7;9,8;365;400;450;500;550;453;46;198;1379;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;7,1;7,6;8,4;9,0;9,7;8,3;473;511;551;643;675;567;68;131;1187;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P+;6,2;6,9;7,8;8,2;9,3;7,7;522;590;604;680;827;648;85;80;824;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;8,4;9,0;11,9;14,5;16,7;10,8;345;370;415;520;605;456;42;234;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,2;8,0;9,8;12,6;13,9;9,3;325;380;430;537;643;464;50;398;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;;;7,5;8,8;10,0;12,0;18,5;9,6;370;405;550;640;739;550;57;270;2540;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;11,7;14,4;17,1;18,6;18,6;15,4;328;349;390;390;400;373;24;61;818;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;8,9;10,0;10,7;12,0;12,2;10,5;395;435;480;540;550;477;45;101;671;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;8,1;8,5;9,3;10,0;10,5;9,2;550;615;637;647;710;630;69;77;660;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;31;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9,0;9,7;11,1;14,8;18,5;11,1;370;390;460;630;757;509;46;99;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;4. Entre 1991-2005;2. 1 an et plus;;7,3;8,5;9,9;10,7;14,0;9,2;379;440;560;640;736;569;62;171;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;;;7,5;8,7;10,0;10,8;12,0;9,5;390;472;576;669;750;571;60;701;2144;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;;Appart 1P;9,9;10,0;11,2;12,9;13,8;11,2;301;320;348;361;373;342;30;75;212;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;;Appart 2P;9,0;9,9;10,9;11,9;12,7;10,7;414;457;506;580;600;508;47;312;795;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;;Appart 3P;7,0;8,0;9,4;10,1;10,7;9,0;435;510;626;675;720;598;66;251;824;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;;Appart 4P+;6,3;8,4;8,9;9,4;10,1;8,7;615;676;796;869;870;770;89;63;313;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;1. Moins de 1 an;;9,0;9,9;10,4;11,7;12,6;10,4;320;420;535;650;730;541;52;208;;Estimation directe
B5400;2022;Agglomération de Nancy;Périphérie;Appartement;5. Après 2005;2. 1 an et plus;;7,4;8,5;9,8;10,7;11,9;9,3;401;480;580;672;750;578;62;493;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;;7,4;8,3;9,5;10,9;12,5;9,1;375;450;570;741;948;628;69;3681;17490;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Maison 1-3P;7,2;8,3;9,7;11,0;12,5;9,4;452;530;608;680;713;607;65;151;1403;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 4P+;6,6;7,5;8,3;9,2;10,6;8,3;625;700;800;974;1202;872;104;820;6041;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Maison 4P+;6,5;7,5;8,2;9,3;10,6;8,3;670;727;814;1000;1250;902;108;621;4915;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 1P;10,0;11,2;13,0;15,3;17,0;13,0;288;305;341;380;450;355;27;449;1699;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 2P;8,7;9,5;10,5;11,4;12,5;10,4;375;406;442;480;520;445;43;1317;4685;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 3P;7,7;8,5;9,3;9,9;11,0;9,3;498;530;575;635;713;595;64;944;3662;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Appart 4P+;6,7;7,5;8,3;9,0;10,0;8,4;537;604;700;850;975;740;88;199;1126;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 1P;10,0;11,2;13,0;15,3;17,2;13,0;288;306;341;381;450;356;27;452;1718;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 2P;8,6;9,5;10,5;11,5;12,6;10,4;378;408;444;484;538;452;43;1351;4923;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;;Ensemble 3P;7,5;8,5;9,3;10,1;11,1;9,2;499;535;585;655;713;602;65;1058;4807;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;;8,1;9,1;10,2;12,0;14,2;9,9;370;450;570;758;1000;649;65;965;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 4P+;7,2;8,0;9,0;10,3;11,5;9,0;670;741;880;1150;1512;973;108;181;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 1P;10,0;12,1;14,0;15,9;18,0;13,7;290;308;353;390;450;359;26;181;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 2P;9,0;9,9;11,1;12,3;13,9;10,9;382;430;470;520;565;478;44;342;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;1. Moins de 1 an;Ensemble 3P;8,7;9,3;9,8;10,6;11,7;10,0;536;570;621;676;825;647;65;261;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;;7,1;8,0;9,2;10,5;11,8;8,8;384;448;570;736;920;619;70;2716;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 4P+;6,4;7,4;8,1;8,8;10,1;8,1;620;690;783;941;1160;835;103;639;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 1P;9,9;10,8;12,2;14,5;16,7;12,4;280;305;335;377;463;353;28;271;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 2P;8,5;9,4;10,3;11,1;12,0;10,1;370;401;435;465;502;438;43;1009;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;;2. 1 an et plus;Ensemble 3P;7,2;8,2;9,1;9,9;11,0;8,9;487;525;573;644;700;586;65;797;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;;;7,0;8,0;9,9;12,4;14,4;9,4;348;400;520;700;864;594;63;300;1547;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;;Ensemble 4P+;5,4;7,0;8,0;9,2;12,0;8,3;592;692;770;880;1200;847;102;76;581;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;;Ensemble 1P;10,9;11,8;13,2;17,9;22,0;14,4;277;318;350;390;540;372;26;58;152;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;;Ensemble 2P;7,5;9,3;10,9;13,0;13,9;10,5;350;375;430;520;520;441;42;96;345;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;;Ensemble 3P;6,9;7,9;9,8;10,5;12,6;9,3;448;537;626;700;850;631;68;70;470;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;1. Moins de 1 an;;7,3;8,6;10,0;13,2;15,5;9,6;360;400;520;700;880;612;64;77;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;1. Avant 1946;2. 1 an et plus;;7,0;7,8;9,8;11,8;13,5;9,2;331;395;545;700;852;583;63;223;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;;;7,4;8,3;9,1;10,9;12,0;9,0;406;465;600;800;1019;670;75;166;1599;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;;Ensemble 4P+;5,8;7,7;8,3;9,5;11,3;8,4;584;690;800;1000;1160;872;104;53;603;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;10;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;;Ensemble 2P;8,2;8,9;10,6;12,0;16,2;10,6;400;406;453;500;600;463;44;54;325;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;49;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;42;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;2. Entre 1946-1970;2. 1 an et plus;;6,7;7,9;9,1;10,5;11,5;8,7;400;453;583;800;1100;660;76;124;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;;;6,8;7,8;9,2;10,6;12,3;8,7;370;443;565;700;880;608;70;512;3831;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;;Ensemble 4P+;6,1;7,0;8,0;9,0;10,7;7,9;555;630;742;910;1250;802;101;133;1327;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;;Ensemble 1P;9,6;10,1;12,2;13,9;15,5;11,8;296;330;359;400;450;366;31;115;631;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;;Ensemble 2P;7,5;8,8;9,9;11,2;12,0;9,7;324;390;435;495;562;443;45;146;950;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;;Ensemble 3P;6,8;8,2;9,2;10,0;10,8;9,0;497;530;595;680;730;610;68;118;923;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;1. Moins de 1 an;;8,1;9,2;10,0;12,0;14,2;10,1;370;450;600;800;880;636;63;140;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;3. Entre 1971-1990;2. 1 an et plus;;6,3;7,4;8,7;10,1;11,8;8,3;367;441;550;700;853;597;72;372;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;;;7,5;8,3;9,8;11,2;13,5;9,3;360;440;558;740;932;612;66;999;5465;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;;Ensemble 4P+;7,0;7,7;8,1;9,4;10,6;8,4;648;725;800;965;1202;858;102;236;1827;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;;Ensemble 1P;11,3;12,1;14,6;15,4;16,7;13,6;285;300;310;370;400;336;25;173;511;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;;Ensemble 2P;8,9;9,8;10,6;11,7;12,4;10,6;385;411;445;490;540;454;43;320;1640;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;;Ensemble 3P;7,5;8,4;9,3;10,5;11,3;9,3;500;531;580;655;700;603;65;270;1486;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;1. Moins de 1 an;;8,6;9,9;11,2;12,7;15,3;10,5;310;420;525;740;1075;602;57;259;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;4. Entre 1991-2005;2. 1 an et plus;;7,5;8,0;9,3;10,7;11,8;8,9;385;450;577;740;918;616;69;740;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;;;7,8;8,5;9,4;10,3;11,4;9,2;417;460;590;771;1000;662;72;1704;5048;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;;Ensemble 4P+;7,2;7,9;8,5;9,2;10,2;8,6;670;735;829;1007;1392;935;109;322;1703;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;;Ensemble 1P;9,9;10,1;11,0;12,7;17,0;11,8;300;318;342;390;550;371;31;96;237;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;;Ensemble 2P;9,0;9,7;10,3;11,1;12,3;10,4;391;423;448;468;510;456;44;735;1664;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;;Ensemble 3P;8,2;8,8;9,3;9,7;10,4;9,3;515;550;580;621;700;593;64;551;1445;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;1. Moins de 1 an;;8,4;9,1;9,8;10,9;12,3;9,7;426;468;600;780;1250;706;73;447;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;;5. Après 2005;2. 1 an et plus;;7,6;8,3;9,2;10,1;11,1;8,9;415;452;579;770;947;641;72;1257;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;;;6,8;7,6;8,4;9,8;11,1;8,5;576;670;770;950;1201;837;99;772;6318;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;;Maison 1-3P;7,2;8,3;9,7;11,0;12,5;9,4;452;530;608;680;713;607;65;151;1403;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;;Maison 4P+;6,5;7,5;8,2;9,3;10,6;8,3;670;727;814;1000;1250;902;108;621;4915;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;1. Moins de 1 an;;7,4;8,1;9,2;10,4;11,9;9,2;577;700;825;1150;1512;948;102;164;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;35;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;1. Moins de 1 an;Maison 4P+;7,2;8,0;9,2;10,3;11,5;9,1;700;777;970;1270;1600;1054;116;129;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;2. 1 an et plus;;6,7;7,5;8,2;9,5;11,0;8,2;576;670;754;901;1111;802;97;608;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;2. 1 an et plus;Maison 1-3P;7,0;8,2;9,6;11,0;11,6;9,2;440;539;617;680;700;606;66;116;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;;2. 1 an et plus;Maison 4P+;6,3;7,4;8,1;8,8;10,1;8,1;640;712;800;950;1185;856;106;492;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;1. Avant 1946;;;5,4;7,0;7,4;10,4;12,8;8,2;520;587;700;770;976;747;91;75;703;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;26;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;49;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;15;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;1. Avant 1946;2. 1 an et plus;;6,7;7,0;8,0;10,6;12,1;8,4;526;597;700;770;976;738;88;60;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;46;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;11;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;35;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;8;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;38;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;3. Entre 1971-1990;;;6,1;7,0;8,3;9,4;10,9;8,1;500;630;700;910;1250;784;97;110;1277;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;25;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;3. Entre 1971-1990;;Maison 4P+;6,1;7,0;8,1;9,0;11,2;7,9;527;680;780;977;1250;836;105;85;988;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;24;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;3. Entre 1971-1990;2. 1 an et plus;;6,1;7,0;8,2;9,0;10,1;7,8;495;630;700;850;1064;758;97;86;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;4. Entre 1991-2005;;;7,2;7,7;8,4;9,9;11,1;8,6;600;675;760;930;1150;813;95;236;1958;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;4. Entre 1991-2005;;Maison 1-3P;7,2;7,7;9,7;11,0;11,2;9,3;469;550;650;680;690;613;66;51;400;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;4. Entre 1991-2005;;Maison 4P+;7,2;7,7;8,1;9,5;10,6;8,4;675;740;810;981;1202;879;104;185;1558;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;47;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;4. Entre 1991-2005;2. 1 an et plus;;7,2;7,6;8,1;9,3;10,9;8,3;600;670;750;887;1013;792;96;189;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;5. Après 2005;;;7,2;8,0;8,5;9,6;10,4;8,7;651;727;814;1000;1386;919;106;305;1761;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;38;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;5. Après 2005;;Maison 4P+;7,0;7,8;8,4;9,3;10,2;8,5;682;758;866;1050;1481;959;112;267;1519;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;5. Après 2005;1. Moins de 1 an;;8,0;8,5;9,2;10,3;12,4;9,4;660;750;900;1400;1600;1063;113;70;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Maison;5. Après 2005;2. 1 an et plus;;6,8;7,7;8,3;9,2;9,9;8,3;621;727;800;947;1151;861;103;235;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;;;8,0;8,9;10,0;11,3;13,5;9,8;344;414;487;580;690;510;52;2909;11173;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;;Appart 1P;10,0;11,2;13,0;15,3;17,0;13,0;288;305;341;380;450;355;27;449;1699;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;;Appart 2P;8,7;9,5;10,5;11,4;12,5;10,4;375;406;442;480;520;445;43;1317;4685;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;;Appart 3P;7,7;8,5;9,3;9,9;11,0;9,3;498;530;575;635;713;595;64;944;3662;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;;Appart 4P+;6,7;7,5;8,3;9,0;10,0;8,4;537;604;700;850;975;740;88;199;1126;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;1. Moins de 1 an;;8,7;9,5;10,6;12,3;15,0;10,5;345;412;500;613;770;533;51;801;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;1. Moins de 1 an;Appart 1P;10,0;12,1;13,8;15,8;17,6;13,7;290;308;353;387;450;357;26;180;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;1. Moins de 1 an;Appart 2P;9,2;10,0;11,1;12,2;13,9;11,1;382;425;467;510;560;469;42;334;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;1. Moins de 1 an;Appart 3P;8,7;9,3;9,8;10,5;11,4;10,0;540;570;620;685;850;651;65;235;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;1. Moins de 1 an;Appart 4P+;7,3;8,1;8,8;9,6;10,1;8,8;509;640;750;880;900;774;88;52;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;2. 1 an et plus;;7,7;8,7;9,7;10,9;12,3;9,5;343;414;479;561;663;498;53;2108;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;2. 1 an et plus;Appart 1P;10,0;10,9;12,2;14,5;16,7;12,5;280;303;335;377;460;352;28;269;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;2. 1 an et plus;Appart 2P;8,5;9,3;10,2;11,0;11,9;10,1;370;400;434;461;500;433;43;983;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;2. 1 an et plus;Appart 3P;7,5;8,3;9,1;9,8;10,7;9,0;485;520;555;607;700;572;64;709;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;;2. 1 an et plus;Appart 4P+;6,6;7,2;8,2;8,7;9,9;8,2;537;589;677;771;982;716;88;147;;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;1. Avant 1946;;;7,9;9,0;10,8;13,0;15,3;10,3;330;370;463;600;850;524;51;225;844;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;1. Avant 1946;;Appart 1P;10,9;11,8;13,2;16,8;26,6;14,3;263;318;350;390;505;368;26;56;147;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;1. Avant 1946;;Appart 2P;8,6;9,6;11,0;13,0;14,4;11,0;349;370;420;491;520;430;39;88;296;Estimation directe
B5600;2022;Golfe du Morbihan - Vannes Agglomération;;Appartement;1. Avant 1946;;Appart 3P;6,4;8,0;9,8;9,9;11,4;9,4;384;494;613;713;850;626;67;54;241;Estimation directe
