Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3401;2015;Agglomération de Sète;Périphérie;;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;43;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;97;;
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;;;8,8;9,5;10,4;11,4;12,5;10,2;500;603;760;884;1050;755;74;264;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;;Ensemble 4P et plus;8,3;9,2;9,9;10,5;11,4;9,8;700;806;885;993;1100;902;92;90;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;5;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;;Ensemble 2P;9,2;11;12,5;12,9;15,2;11,8;413;465;500;533;600;502;42;88;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;;Ensemble 3P;8,9;9,7;10,8;11,3;12,3;10,4;561;650;760;800;860;727;70;81;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;1. Moins de 1 an;;9,3;9,9;10,2;12,5;13,5;10,4;465;500;740;820;898;694;66;75;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;189;;
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;;;9;9,7;10,5;11,8;13,4;10,3;432;537;740;870;1006;730;71;384;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;;Ensemble 4P et plus;8,9;9,2;10;10,4;11,1;9,7;750;838;933;1050;1490;971;100;68;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;10;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;;Ensemble 2P;9,8;10,5;11,5;12,3;13,8;11,5;430;463;520;550;568;506;44;185;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;;Ensemble 3P;8,8;9,7;10,8;12;13,4;10,3;500;623;680;750;780;671;65;121;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;1. Moins de 1 an;;9,4;9,7;10;11;12;10,1;440;530;680;750;879;668;66;139;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;245;;
B3401;2015;Agglomération de Sète;Périphérie;Maison;;;;7,8;9,2;10;11,1;13,1;9,9;585;650;800;954;1069;824;83;201;2420;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;;Maison 1-3P;7,6;9;11;13;13,4;10,4;456;600;650;769;860;674;65;59;1033;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;;Maison 4P et plus;7,8;9,2;9,9;10,5;11,4;9,7;700;790;931;1050;1221;924;96;142;1386;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;1. Moins de 1 an;;7,2;9,4;10;10,4;12,2;9,3;420;607;800;884;1000;751;81;51;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;14;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;1. Moins de 1 an;Maison 4P et plus;;;;;;;;;;;;;;37;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;150;;
B3401;2015;Agglomération de Sète;Périphérie;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;45;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;105;;
B3401;2015;Agglomération de Sète;Périphérie;Maison;1. Avant 1946;;;;;;;;;;;;;;;;27;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;14;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;7;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;20;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;25;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;7;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;18;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;5;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;20;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;40;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;12;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;28;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;13;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;27;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;4. Entre 1991-2005;;;8,8;9,3;10,1;11;12;10,1;680;760;860;955;1057;866;86;91;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;25;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;4. Entre 1991-2005;;Maison 4P et plus;8,8;9,3;10;10,5;11,4;9,9;700;820;920;1050;1100;929;93;66;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;20;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;71;;
B3401;2015;Agglomération de Sète;Périphérie;Maison;5. Après 2005;;;;;;;;;;;;;;;;18;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;5. Après 2005;;Maison 4P et plus;;;;;;;;;;;;;;16;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;6;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;12;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;;;7,5;9,3;10,4;12,1;14,2;10;392;460;533;660;760;562;56;863;3267;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;;Appart 1P;12;14;14,2;16,9;17,2;14,5;326;355;378;420;420;378;26;52;189;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;;Appart 2P;9,1;10,4;11,5;12,9;14,5;11,5;380;432;480;520;562;477;41;386;1320;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;;Appart 3P;7,4;8,9;9,7;10,8;12;9,5;450;537;638;680;750;610;64;317;1323;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;;Appart 4P et plus;6,7;7,1;9,1;9,9;10,3;8,5;550;660;800;858;884;759;89;108;435;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;1. Moins de 1 an;;8;9,4;10,5;12,5;14,5;10,3;400;460;504;650;775;559;54;293;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;1. Moins de 1 an;Appart 1P;;;;;;;;;;;;;;17;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;1. Moins de 1 an;Appart 2P;9,6;10,9;11,8;13,5;14,5;11,8;400;450;480;500;533;475;40;145;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;1. Moins de 1 an;Appart 3P;8;8,7;9,4;10,2;11,1;9,4;435;554;645;680;750;622;66;94;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;1. Moins de 1 an;Appart 4P et plus;;;;;;;;;;;;;;37;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;570;;
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;2. 1 an et plus;Appart 1P;;;;;;;;;;;;;;35;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;2. 1 an et plus;Appart 2P;8,7;10;11,3;12,8;15,3;11,3;380;418;478;533;600;478;42;241;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;2. 1 an et plus;Appart 3P;6,9;8,9;10;11;12,4;9,5;482;528;626;680;750;606;64;223;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;;2. 1 an et plus;Appart 4P et plus;6,3;6,7;8,3;9,8;10,3;8,2;606;660;778;858;884;763;93;71;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;;;7,1;8;9,5;11,6;14,5;9,3;370;450;480;600;750;526;56;131;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;;Appart 1P;;;;;;;;;;;;;;16;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;;Appart 2P;7,7;8,7;11,1;13,7;14,5;10,5;358;411;460;480;582;458;44;51;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;;Appart 3P;6,8;8;9,5;10,3;12,9;8,9;437;514;560;670;760;582;66;53;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;;Appart 4P et plus;;;;;;;;;;;;;;11;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;49;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;82;;
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;;;7,5;8;9,4;11,5;16,2;9,8;404;460;600;650;680;560;57;93;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;8;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;28;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;;;;;;;;;;;;;;47;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P et plus;;;;;;;;;;;;;;10;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;26;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;67;;
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;;;8;9,1;10,9;13,1;16,9;10,5;355;393;485;550;700;501;48;100;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;;;;;;;;;;;;;;13;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;;;;;;;;;;;;;;45;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;;;;;;;;;;;;;;31;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P et plus;;;;;;;;;;;;;;11;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;30;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;70;;
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;;;9,1;9,7;11;12,5;13,9;10,6;420;500;540;660;725;575;54;173;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;5;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;10,7;11,2;12,5;12,9;15,2;12,2;406;455;500;510;539;487;40;77;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;9,4;9,7;10;11,1;11,7;10,2;520;561;650;660;694;622;61;67;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P et plus;;;;;;;;;;;;;;24;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9,3;10,3;12,5;12,5;15,2;11,2;406;500;500;628;740;549;49;55;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;118;;
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;;;8,9;9,6;10,6;12;13,7;10,1;420;500;591;750;845;619;61;366;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;10;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;;Appart 2P;9,8;10,5;11,5;12,3;13,8;11,5;430;463;520;550;568;506;44;185;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;;Appart 3P;6,3;9,4;10,2;11,5;12,2;9,8;500;590;653;740;750;649;66;119;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;;Appart 4P et plus;6,3;8,9;9,5;10,2;10,4;8,9;799;820;850;879;935;856;96;52;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;1. Moins de 1 an;;9,4;9,5;10,2;11,1;12,2;10,2;433;505;639;750;845;630;62;133;;Estimation directe
B3401;2015;Agglomération de Sète;Périphérie;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;233;;
B3500;2015;Agglomération de Rennes;;;;;;7,8;8,9;10,4;12,7;15,8;10;366;427;518;640;802;562;56;8366;57232;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Maison 1-3P;7,1;8,1;9,7;12;13,4;9,7;390;450;510;645;753;548;56;174;1587;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Ensemble 4P et plus;6,7;7,7;8,5;9,6;10,7;8,5;590;676;788;900;1117;826;97;1411;12827;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Maison 4P et plus;6,4;7,3;8,2;9,7;10,8;8,3;690;780;850;1020;1300;927;111;503;5689;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Appart 1P;11;12,6;14,9;17,3;20;14,4;310;340;378;410;433;375;26;1863;12503;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Appart 2P;9,2;10;11,2;12,4;14,1;11,2;405;445;480;520;560;483;43;2849;17521;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Appart 3P;7,8;8,5;9,3;10,1;11,1;9,3;500;540;592;640;692;596;64;2069;12793;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Appart 4P et plus;7,1;7,9;8,7;9,5;10,6;8,8;570;620;710;810;959;744;85;908;7138;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Ensemble 1P;11;12,6;14,9;17,3;20;14,4;310;340;379;410;433;375;26;1882;12601;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Ensemble 2P;9,2;10;11,2;12,4;14,1;11,2;405;444;480;520;560;482;43;2908;17917;Estimation directe
B3500;2015;Agglomération de Rennes;;;;;Ensemble 3P;7,8;8,5;9,3;10,1;11,3;9,3;500;540;590;642;700;597;64;2165;13886;Estimation directe
B3500;2015;Agglomération de Rennes;;;;1. Moins de 1 an;;8,1;9,1;10,8;13,4;16,8;10,4;360;415;500;632;810;555;54;3798;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;1. Moins de 1 an;Ensemble 4P et plus;7,1;7,9;8,6;9,7;11;8,8;600;695;800;900;1150;844;96;558;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;1. Moins de 1 an;Ensemble 1P;11,5;13;15,2;18;20,6;14,9;315;343;378;410;434;376;25;1028;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;1. Moins de 1 an;Ensemble 2P;9,2;10,2;11,4;12,7;14,6;11,4;405;450;480;516;560;483;42;1288;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;1. Moins de 1 an;Ensemble 3P;7,9;8,6;9,4;10,3;11,4;9,5;500;550;595;640;700;600;63;924;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;2. 1 an et plus;;7,6;8,8;10,2;12,1;14,9;9,7;373;436;527;642;802;568;58;4568;;Estimation directe
B3500;2015;Agglomération de Rennes;;;;2. 1 an et plus;Ensemble 4P et plus;;;;;;;;;;;;;;853;;
B3500;2015;Agglomération de Rennes;;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;854;;
B3500;2015;Agglomération de Rennes;;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;1620;;
B3500;2015;Agglomération de Rennes;;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;1241;;
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;;;8;9,6;11,8;14,5;18;10,6;350;394;470;610;795;535;50;1206;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;;Ensemble 4P et plus;5,2;7,2;8,8;10,2;11,2;8,3;600;704;825;1000;1200;880;106;185;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;;Ensemble 1P;11,2;12,7;14,9;18;21,3;14,7;305;340;380;413;435;375;26;423;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;;Ensemble 2P;9,1;10,7;11,8;13,6;15,3;11,9;402;432;485;540;600;492;42;389;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;;Ensemble 3P;7,1;8,3;9,6;11,1;12,8;9,6;470;510;607;675;749;608;63;209;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;1. Moins de 1 an;;8,6;10,9;13,3;16;20,5;11,8;335;380;432;550;710;496;42;595;;Estimation directe
B3500;2015;Agglomération de Rennes;;;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;611;;
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;;;7,7;8,5;9,7;11,5;14,4;9,6;385;456;540;633;780;569;59;1403;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;;Ensemble 4P et plus;7,2;7,8;8,7;9,7;10,7;8,9;568;613;700;814;1009;750;85;351;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;;Ensemble 1P;11,1;12,2;14,5;16,9;21;14,2;300;330;370;418;435;366;26;278;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;;Ensemble 2P;9;9,8;10,7;12,1;13,4;10,8;419;449;478;510;550;482;45;358;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;;Ensemble 3P;7,4;8,2;9;9,9;10,8;9;490;517;559;608;662;571;63;416;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;1. Moins de 1 an;;8;8,8;9,9;12,1;14,3;9,9;389;455;550;645;795;574;58;590;;Estimation directe
B3500;2015;Agglomération de Rennes;;;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;813;;
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;;;7,5;8,8;10,8;13,1;15,9;10;360;410;490;600;750;537;54;1587;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;;Ensemble 4P et plus;6,3;7,2;8,3;9;10,4;8,3;554;640;717;862;1058;790;95;302;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;;Ensemble 1P;10,7;12;13,9;16,2;19;13,7;310;350;385;415;430;380;28;507;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;;Ensemble 2P;9,2;9,8;11,1;12,8;14,2;11;410;450;480;522;559;483;44;539;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;;Ensemble 3P;7,4;7,9;8,8;10,1;11,6;9,1;500;530;580;617;679;585;65;239;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;1. Moins de 1 an;;7,9;9,2;11;13,4;16,7;10,4;350;400;480;600;800;535;51;663;;Estimation directe
B3500;2015;Agglomération de Rennes;;;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;924;;
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;;;8;9,2;10,8;13,3;16,8;10,2;355;420;511;630;840;559;55;2155;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;;Ensemble 4P et plus;6,8;7,6;8,4;9,6;10,7;8,4;648;724;839;949;1160;865;102;299;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;;Ensemble 1P;12,4;14;16,1;18;19,4;15,5;319;340;369;401;430;373;24;552;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;;Ensemble 2P;9,4;10,3;11,4;12,6;14,4;11,3;400;450;480;520;560;482;43;824;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;;Ensemble 3P;8,1;8,7;9,4;10,1;11;9,4;515;554;602;651;701;611;65;480;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;1. Moins de 1 an;;8,1;9,2;11,2;14,7;17,5;10,3;350;406;500;636;827;555;54;959;;Estimation directe
B3500;2015;Agglomération de Rennes;;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;1196;;
B3500;2015;Agglomération de Rennes;;;5. Après 2005;;;7,9;8,7;9,7;11;12,2;9,5;416;475;569;700;856;611;64;2015;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;;Ensemble 4P et plus;7;7,9;8,6;9,6;10,5;8,7;661;725;820;925;1150;862;100;274;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;;Ensemble 1P;10,7;11,1;12,3;13,8;15,7;12,4;329;366;385;415;470;391;31;122;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;;Ensemble 2P;9,1;9,8;10,7;11,6;12,3;10,7;400;440;470;510;550;473;44;798;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;;Ensemble 3P;8,2;8,7;9,4;10,2;10,8;9,5;523;557;600;655;691;609;64;821;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;1. Moins de 1 an;;8,2;8,9;9,9;11,4;12,4;9,8;421;480;560;730;850;615;63;991;;Estimation directe
B3500;2015;Agglomération de Rennes;;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;1024;;
B3500;2015;Agglomération de Rennes;;Maison;;;;6,5;7,5;8,6;10;12;8,5;500;685;809;956;1160;842;99;677;7276;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;;Maison 1-3P;7,1;8,1;9,7;12;13,4;9,7;390;450;510;645;753;548;56;174;1587;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;;Maison 4P et plus;6,4;7,3;8,2;9,7;10,8;8,3;690;780;850;1020;1300;927;111;503;5689;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;1. Moins de 1 an;;6,8;7,8;8,7;10,1;12,4;8,7;495;688;850;970;1200;858;99;283;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;1. Moins de 1 an;Maison 1-3P;8;8,7;10,3;12,5;13,4;10,1;385;450;510;560;655;508;50;76;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;1. Moins de 1 an;Maison 4P et plus;6,8;7,6;8,2;9,7;10,8;8,5;710;800;880;1100;1250;953;112;207;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;394;;
B3500;2015;Agglomération de Rennes;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;98;;
B3500;2015;Agglomération de Rennes;;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;296;;
B3500;2015;Agglomération de Rennes;;Maison;1. Avant 1946;;;5,3;7,3;8,8;11;12,7;8,4;420;520;750;977;1056;764;91;153;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;68;;
B3500;2015;Agglomération de Rennes;;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;85;;
B3500;2015;Agglomération de Rennes;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;49;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;104;;
B3500;2015;Agglomération de Rennes;;Maison;2. Entre 1946-1970;;;7,1;7,8;9,5;11,4;13;9,2;502;620;779;887;1115;790;86;122;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;44;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;78;;
B3500;2015;Agglomération de Rennes;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;48;;Estimation directe
B3500;2015;Agglomération de Rennes;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;74;;
B3500;2015;Agglomération de Rennes;;Maison;3. Entre 1971-1990;;;6,1;7;8;9,4;10,7;8,2;560;685;795;950;1556;876;106;122;;Estimation directe
