Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3800;2016;Agglomération de Grenoble;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;;8,2;9,3;10,8;12,8;15,2;10,6;374;450;540;650;800;577;54;1360;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;;7,9;9;10,5;12,2;14,6;10,1;389;466;560;660;760;583;57;1443;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;;7,8;9,3;11,1;13,5;16,8;10,5;370;443;550;680;830;581;55;672;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Ensemble 4P et plus;6,3;7,4;8,4;9,8;11;8,7;530;637;795;950;1036;797;92;117;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;4;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Appart 1P;11,4;12,9;14,9;17,5;19,6;14,7;320;360;400;436;520;401;27;244;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Appart 2P;9,1;10;11,3;12,9;14,1;11,3;450;490;525;599;636;536;47;193;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Appart 3P;7,7;8,8;10,2;11,2;12,1;9,9;517;610;680;720;775;656;66;115;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Appart 4P et plus;6,2;7,4;8,3;9,7;10,4;8,5;530;625;750;918;1000;777;92;113;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;11,4;12,9;14,9;17,5;19,7;14,7;320;360;400;440;520;404;27;246;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;9,1;10;11,3;12,9;14,1;11,3;450;490;525;599;636;536;47;193;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;7,7;8,8;10,3;11,2;12,2;10;517;610;680;720;787;658;66;116;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;;8,3;9,9;11,4;14;17,6;10,9;365;420;510;630;750;543;50;306;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;;7,4;9;10,9;13,4;16;10,3;382;480;587;700;880;607;59;366;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;;9,1;10,9;12,2;14,9;18,4;11,9;370;438;590;750;820;607;51;451;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Ensemble 4P et plus;;;;;;;;;;;;;;40;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Maison 4P et plus;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Appart 1P;12,7;14,9;17,1;18,8;21,8;16,4;324;360;395;420;490;396;24;148;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Appart 2P;10,5;11,4;12,5;14;15;12,4;481;500;565;630;656;568;46;159;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Appart 3P;9,4;10,2;11,3;11,8;13;11,1;650;690;750;800;820;740;67;104;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Appart 4P et plus;;;;;;;;;;;;;;39;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;12,7;14,9;17,1;18,8;21,8;16,4;324;360;395;420;490;396;24;148;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;10,5;11,4;12,5;14;15;12,4;481;500;565;630;656;568;46;159;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;9,4;10,2;11,3;11,8;13;11,1;650;690;750;800;820;740;67;104;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;1. Moins de 1 an;;10,1;11,4;12,8;16;19;12,5;350;400;560;674;820;582;46;228;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;4. Entre 1991-2005;2. 1 an et plus;;9;10,5;11,6;14,4;17,1;11,5;389;485;640;750;841;626;55;223;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;;10,3;11,5;12,5;14,2;15,8;12,4;320;535;715;800;972;693;56;503;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Ensemble 4P et plus;;;;;;;;;;;;;;48;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Maison 4P et plus;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Appart 1P;12,5;13,6;15,3;15,8;16,8;14,6;284;300;320;439;501;371;25;205;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Appart 2P;12;12,5;13;14,2;15,6;13,3;500;539;578;652;709;593;44;133;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Appart 3P;10,1;11,1;11,8;12,6;13,8;12;700;740;780;851;921;798;67;117;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Appart 4P et plus;;;;;;;;;;;;;;47;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Ensemble 1P;12,5;13,6;15,3;15,8;16,8;14,6;284;300;320;439;501;371;25;205;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Ensemble 2P;12;12,5;13;14,2;15,6;13,3;500;539;578;652;709;593;44;133;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;;Ensemble 3P;10,1;11,1;11,8;12,6;13,8;12;700;740;780;851;921;798;67;117;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;1. Moins de 1 an;;10,7;11,9;13;14,5;15,8;12,7;310;490;626;800;900;631;50;281;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;;5. Après 2005;2. 1 an et plus;;10;11,2;12,4;13,8;15,5;12,2;345;596;750;805;1100;737;60;222;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;;;;;;;;;;;;;;;;42;316;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;;Maison 1-3P;;;;;;;;;;;;;;9;129;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;;Maison 4P et plus;;;;;;;;;;;;;;33;187;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;1. Moins de 1 an;;;;;;;;;;;;;;;22;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;1. Moins de 1 an;Maison 4P et plus;;;;;;;;;;;;;;16;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;20;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;17;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;1. Avant 1946;;;;;;;;;;;;;;;;21;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;1. Avant 1946;;Maison 4P et plus;;;;;;;;;;;;;;17;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;13;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;8;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;12;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P et plus;;;;;;;;;;;;;;10;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;6;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;6;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;7;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P et plus;;;;;;;;;;;;;;4;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;2;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;5;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;4. Entre 1991-2005;;Maison 4P et plus;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;5. Après 2005;;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;5. Après 2005;;Maison 4P et plus;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;1;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;;;8,2;9,5;11,2;13,2;15,9;10,7;377;455;560;690;830;593;55;6173;28603;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;;Appart 1P;10,9;12,5;14,6;17,3;20;14,3;311;353;400;455;500;406;28;1912;6325;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;;Appart 2P;9;10,2;11,5;12,9;14,3;11,3;430;483;538;600;650;538;48;2011;9376;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;;Appart 3P;7,9;9;10,2;11,5;12,4;10,1;500;585;670;750;830;670;67;1502;7946;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;;Appart 4P et plus;7,1;8;9,3;10,4;11,4;9,3;590;661;795;990;1162;852;92;748;4956;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;1. Moins de 1 an;;8,7;10;11,5;13,7;16,4;11,1;370;440;540;670;844;579;52;3005;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;11,4;12,7;14,7;17,5;20,1;14,5;310;350;400;450;490;401;28;1044;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;9,2;10,3;11,7;13,1;14,5;11,5;427;475;533;600;650;536;47;958;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;8,1;9,2;10,4;11,5;12,6;10,3;500;585;653;750;850;668;65;672;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P et plus;7,7;8,5;9,5;10,5;12;9,6;600;684;844;1000;1200;871;91;331;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;2. 1 an et plus;;7,9;9,4;10,9;12,8;15,1;10,5;387;475;575;700;821;603;58;3168;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;10,6;12,4;14,4;17,1;19,7;14,1;320;360;410;468;515;411;29;868;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;9;10,1;11,4;12,6;14,3;11,2;440;490;540;600;650;539;48;1053;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;7,7;9;10;11,4;12,3;9,9;500;585;675;753;824;671;68;830;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;;2. 1 an et plus;Appart 4P et plus;7,1;7,9;9,1;10,4;11;9,1;580;650;756;955;1162;840;92;417;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;;;8,5;9,7;11,3;13,3;16;10,7;380;460;550;690;900;605;56;1765;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;;Appart 1P;10,7;12;14,1;16,7;20;13,9;310;360;427;480;520;422;30;539;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;;Appart 2P;9;10,4;11,5;13;14,4;11,3;420;480;533;600;650;536;47;660;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;;Appart 3P;7,5;8,7;10,2;11,4;12,2;9,7;518;600;691;800;850;690;71;376;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;;Appart 4P et plus;7,6;8,7;9,5;10,5;11,4;9,4;650;803;980;1123;1450;997;106;190;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;1. Moins de 1 an;;8,8;10;11,8;13,9;16,7;11,2;380;450;540;690;920;601;53;839;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;1. Avant 1946;2. 1 an et plus;;7,9;9,5;10,9;12,6;14,9;10,4;370;475;563;690;860;607;58;926;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;;;8;9,1;10,6;12,4;14,9;10,3;380;454;551;650;764;574;56;2791;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;;Appart 1P;10,6;12,2;14;16,6;19,5;13,9;320;360;400;450;480;403;29;776;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;;Appart 2P;8,8;9,8;11;12,2;13,6;10,8;423;470;520;587;630;526;49;866;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;;Appart 3P;7,9;8,8;9,6;10,8;11,9;9,7;490;541;612;690;775;623;64;790;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;;Appart 4P et plus;7,1;7,9;9,1;10,3;11,1;9,1;574;630;711;837;1010;776;85;359;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;8,2;9,3;10,8;12,8;15,2;10,5;372;450;534;650;800;569;54;1354;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;2. Entre 1946-1970;2. 1 an et plus;;7,9;9;10,5;12,2;14,6;10,1;389;465;560;658;755;577;57;1437;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;;;7,8;9,3;11,1;13,4;16,8;10,4;366;440;540;680;816;573;55;665;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;;Appart 1P;11,4;12,9;14,9;17,5;19,6;14,7;320;360;400;436;520;401;27;244;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;;Appart 2P;9,1;10;11,3;12,9;14,1;11,3;450;490;525;599;636;536;47;193;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;;Appart 3P;7,7;8,8;10,2;11,2;12,1;9,9;517;610;680;720;775;656;66;115;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;;Appart 4P et plus;6,2;7,4;8,3;9,7;10,4;8,5;530;625;750;918;1000;777;92;113;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;8,2;9,9;11,4;14;17,5;10,9;365;420;510;628;750;541;50;304;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,4;9;10,8;13,2;16;10,2;379;480;574;700;850;595;59;361;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;;;9,1;10,9;12,1;14,9;18,4;11,9;370;430;590;750;820;600;51;450;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;;Appart 1P;12,7;14,9;17,1;18,8;21,8;16,4;324;360;395;420;490;396;24;148;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;;Appart 2P;10,5;11,4;12,5;14;15;12,4;481;500;565;630;656;568;46;159;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;9,4;10,2;11,3;11,8;13;11,1;650;690;750;800;820;740;67;104;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P et plus;;;;;;;;;;;;;;39;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;10,1;11,4;12,8;16;19;12,5;350;400;560;669;793;567;45;227;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;9;10,5;11,6;14,4;17,1;11,5;389;485;640;750;841;626;55;223;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;;;10,3;11,5;12,5;14,2;15,8;12,4;320;535;714;800;970;691;56;502;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;;Appart 1P;12,5;13,6;15,3;15,8;16,8;14,6;284;300;320;439;501;371;25;205;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;;Appart 2P;12;12,5;13;14,2;15,6;13,3;500;539;578;652;709;593;44;133;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;;Appart 3P;10,1;11,1;11,8;12,6;13,8;12;700;740;780;851;921;798;67;117;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;;Appart 4P et plus;;;;;;;;;;;;;;47;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;1. Moins de 1 an;;10,7;11,9;13;14,5;15,8;12,7;310;490;626;800;900;631;50;281;;Estimation directe
B3800;2016;Agglomération de Grenoble;Ville centre;Appartement;5. Après 2005;2. 1 an et plus;;10;11,3;12,4;13,8;15,5;12,3;345;596;750;802;1042;735;60;221;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;;6,9;8,2;9,8;11,5;13,5;9,3;404;510;622;778;1009;680;73;6999;35344;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Maison 1-3P;7,3;8,1;10;11,7;13,7;9,5;475;550;650;700;850;646;68;217;2036;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Ensemble 4P et plus;6,1;7,4;8,7;10,1;11,7;8,6;570;652;800;1008;1290;868;101;2232;13054;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Maison 4P et plus;5,6;7,1;8,7;10,9;12,6;8,7;640;780;980;1208;1452;1010;115;931;5751;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Appart 1P;10;11,3;13,3;15,5;17,9;13;267;340;390;450;490;389;30;828;3094;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Appart 2P;8,4;9,5;11,3;12,8;14,1;11;385;450;520;580;645;516;47;1668;7507;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Appart 3P;7,4;8,5;9,7;10,8;11,8;9,5;480;550;610;702;789;626;66;2054;9653;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Appart 4P et plus;6,4;7,5;8,7;9,8;10,8;8,5;550;606;700;825;1000;744;87;1301;7303;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Ensemble 1P;10;11,3;13,3;15,5;17,9;13;267;340;390;450;490;389;30;833;3194;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Ensemble 2P;8,4;9,5;11,3;12,8;14,1;11;389;450;520;585;650;519;47;1715;7994;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;;Ensemble 3P;7,3;8,5;9,7;10,8;11,8;9,5;480;550;620;705;800;632;67;2219;11102;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;;7,4;8,6;10;11,7;13,6;9,8;400;500;605;765;1050;676;69;3418;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Maison 1-3P;7,8;8,4;10,6;12,5;15,1;10,4;500;590;660;750;951;686;66;102;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Ensemble 4P et plus;6,6;7,7;9;10,5;12,1;9,1;586;660;820;1100;1308;902;100;1003;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Maison 4P et plus;6,5;7,7;9,6;11,4;13,4;9,4;670;840;1028;1250;1500;1067;113;469;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Appart 1P;10;11,6;13,2;14,8;17;13;252;330;384;440;489;382;29;442;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Appart 2P;8,7;9,8;11,2;12,4;14,1;11;390;450;510;578;630;514;47;861;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Appart 3P;7,6;8,9;9,8;10,8;11,8;9,7;491;540;609;700;767;624;64;1010;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Appart 4P et plus;6,7;7,6;8,7;9,8;10,6;8,5;540;600;690;800;960;728;85;534;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Ensemble 1P;10;11,6;13,2;14,8;17;13;252;330;384;440;489;382;29;442;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Ensemble 2P;8,6;9,7;11,2;12,5;14,1;11;390;450;511;578;630;514;47;878;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;1. Moins de 1 an;Ensemble 3P;7,7;8,9;9,8;10,9;11,9;9,8;499;550;620;710;784;635;65;1095;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;;6,6;8;9,6;11,3;13,3;9,1;411;520;640;780;1000;683;75;3581;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Maison 1-3P;5,4;8,1;9,3;11,4;13,5;9,1;450;507;640;700;808;629;69;115;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Ensemble 4P et plus;5,8;7,2;8,6;10;11,6;8,4;560;650;780;1000;1266;850;101;1229;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Maison 4P et plus;5,4;6,9;8,3;10,3;12,1;8,4;600;730;950;1168;1421;976;117;462;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Appart 1P;9,7;11,3;13,6;15,9;19,1;13,1;270;350;399;450;510;395;30;386;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Appart 2P;8;9,5;11,3;13;14,1;10,9;377;450;520;584;650;518;47;807;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Appart 3P;7,1;8,4;9,6;10,7;11,7;9,4;460;550;620;704;795;628;67;1044;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Appart 4P et plus;6,1;7,4;8,7;9,8;11;8,5;554;615;710;840;1000;751;89;767;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Ensemble 1P;9,6;11,3;13,5;15,8;19,1;13;270;349;400;450;510;396;30;391;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Ensemble 2P;8;9,5;11,3;13,1;14,2;11;385;450;521;593;650;522;48;837;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;;2. 1 an et plus;Ensemble 3P;7;8,2;9,6;10,7;11,7;9,3;460;550;630;702;800;631;68;1124;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;1. Avant 1946;;;6;7,5;9;10,8;12,9;8,5;380;450;580;710;933;625;74;1722;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;1. Avant 1946;;Maison 1-3P;5,4;8;10;11,7;13,5;9,2;450;500;645;700;800;620;68;108;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;1. Avant 1946;;Ensemble 4P et plus;5,4;6,3;7,7;9,1;10,8;7,6;550;650;730;952;1200;819;107;533;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;1. Avant 1946;;Maison 4P et plus;5;5,9;7,6;9,2;11,4;7,7;600;660;800;1061;1300;883;115;264;;Estimation directe
B3800;2016;Agglomération de Grenoble;Périphérie;;1. Avant 1946;;Appart 1P;9;10,1;12,4;14,6;16,7;12,1;265;320;380;436;480;378;31;233;;Estimation directe
